experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp
minimal_20250708_190148,question_mark,43,What was the naval base called?,Dyrrachium,naval station guantanamo bay,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:06:47.752087
minimal_20250708_190148,question_mark,44,Where was Dyrrachium located,the Adriatic,canada,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:48.087086
minimal_20250708_190148,question_mark,45,Who did Emma Marry,King Ethelred II,will arnett,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:48.381862
minimal_20250708_190148,question_mark,46,Who was Emma's brother,Duke Richard II,bradley spencer,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:48.665634
minimal_20250708_190148,question_mark,47,To where did Ethelred flee,Normandy,fled to be with ethelred,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T19:06:48.964140
minimal_20250708_190148,question_mark,48,Who kicked Ethelred out?,Sweyn Forkbeard,howard,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:49.204926
minimal_20250708_190148,question_mark,49,Who was Edward the Confessor's half-brother?,Harthacnut,edwin of mercia,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T19:06:49.490195
minimal_20250708_190148,question_mark,50,When did Edward return?,1041,1357,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:49.768814
minimal_20250708_190148,question_mark,51,Who did Edward make archbishop of Canterbury?,Robert of Jumièges,?,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:50.025445
minimal_20250708_190148,question_mark,52,Where did Harold II die?,Battle of Hastings,at the battle of hastings,0.0,0.7499999999999999,1.0,5,SQuAD baseline,2025-07-08T19:06:50.354479
minimal_20250708_190148,question_mark,53,Who killed Harold II? ,William II,william the conqueror,0.0,0.4,0.5,3,SQuAD baseline,2025-07-08T19:06:50.648702
minimal_20250708_190148,question_mark,54,When was the Battle of Hastings,1066,14 october 1066,0.0,0.5,1.0,3,SQuAD baseline,2025-07-08T19:06:50.902720
minimal_20250708_190148,question_mark,55,Who was the ruling class ahead of the Normans?,Anglo-Saxons,the bourgeoisie,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:51.141460
minimal_20250708_190148,question_mark,56,What was the Anglo-Norman language's final form?,Modern English,middle english,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T19:06:51.395500
minimal_20250708_190148,question_mark,57,In what year did the Norman's invade at Bannow Bay?,1169,1169,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T19:06:51.669079
minimal_20250708_190148,question_mark,58,What country did the Normans invade in 1169?,Ireland,england,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:51.881189
minimal_20250708_190148,question_mark,59,What culture did the Normans combine with in Ireland,Irish,irish,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T19:06:52.077216
minimal_20250708_190148,question_mark,60,Who was Margaret's brother?,Edgar,dauphin of france,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T19:06:52.376434
minimal_20250708_190148,question_mark,61,Who was Margaret's husband,King Malcolm III of Scotland,hans schroeder,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:52.663843
minimal_20250708_190148,question_mark,62,When was Scotland invaded by William,1072,1612,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:52.876179
minimal_20250708_190148,question_mark,63,Who was the hostage?,Duncan,iran,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:53.176516
minimal_20250708_190148,question_mark,64,Who did Alexander I marry?,Sybilla of Normandy,yolande of dreux,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-08T19:06:53.463776
minimal_20250708_190148,question_mark,65,"What culture's arrival in Scotland is know as the ""Davidian Revolution""?",Norman,norman,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T19:06:53.713142
minimal_20250708_190148,question_mark,66,Where was Ralph earl of?,Hereford,east anglia,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:53.950182
minimal_20250708_190148,question_mark,67,Who was Ralph in charge of being at war with,the Welsh,u.s. army,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:54.252092
minimal_20250708_190148,question_mark,68,Who made Ralph earl?,Edward the Confessor,robert morley,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:54.526756
minimal_20250708_190148,question_mark,69,What country was under the control of Norman barons?,Wales,england,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:54.756438
minimal_20250708_190148,question_mark,70,What year did Roger de Tosny fail to accomplish what he set out to do?,1018,1982,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:55.028480
minimal_20250708_190148,question_mark,71,Who was in charge of the papal army in the War of Barbastro?,William of Montreuil,pope alexander ii,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T19:06:55.285272
minimal_20250708_190148,question_mark,72,When did the Siege of Antioch take place?,1097,1097 and 1098,0.0,0.5,1.0,3,SQuAD baseline,2025-07-08T19:06:55.618972
minimal_20250708_190148,question_mark,73,What was the name of Bohemond's nephew?,Tancred,??,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:55.918484
minimal_20250708_190148,question_mark,74,What major conquest did Tancred play a roll in?,Jerusalem,british - iroquois victory,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:06:56.251948
minimal_20250708_190148,question_mark,75,How long did Western Europe control Cyprus?,380 years,1878 -- 79,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T19:06:56.492619
minimal_20250708_190148,question_mark,76,What ruined Richard's plans to reach Acre?,a storm,drought,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:56.746204
minimal_20250708_190148,question_mark,77,Who was Richard's fiancee?,Berengaria,?,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:57.052924
minimal_20250708_190148,question_mark,78,What year did the storm hit Richard's fleet,1191,1794,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:57.283303
minimal_20250708_190148,question_mark,79,Who ruled Cyprus in 1191?,Isaac Komnenos,king richard i of england,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T19:06:57.587443
minimal_20250708_190148,question_mark,80,Who was Guy's Rival?,Conrad of Montferrat,herman brar,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:57.910687
minimal_20250708_190148,question_mark,81,What were Isaac's chains made out of,silver,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T19:06:58.137336
minimal_20250708_190148,question_mark,82,Who led Richard's troops when Cyprus was conquered?,Guy de Lusignan,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T19:06:58.361272
minimal_20250708_190148,question_mark,83,What continent are the Canarian Islands off the coast of?,Africa,western hemisphere,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:58.619288
minimal_20250708_190148,question_mark,84,Who became the King of the Canary Islands,Bethencourt,guipuzcoa,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:58.869542
minimal_20250708_190148,question_mark,85,Who bought the rights?,Enrique Pérez de Guzmán,tolkien estate,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:06:59.120731
minimal_20250708_190148,question_mark,86,Who sold the rights,Maciot de Bethencourt,who,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:59.370060
minimal_20250708_190148,question_mark,87,Where are Jersey and Guernsey,Channel Islands,normandy,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:59.615372
minimal_20250708_190148,question_mark,88,How many customaries does Norman customary law have?,two,161,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:06:59.793786
minimal_20250708_190148,question_mark,89,What is the Norman architecture idiom?,Romanesque,the arch,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:00.031857
minimal_20250708_190148,question_mark,90,What kind of arches does Norman architecture have,rounded,grand arch,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:00.268469
minimal_20250708_190148,question_mark,91,What architecture type came after Norman in England?,Early Gothic,processional gateway ( propylon ),0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T19:07:00.560642
minimal_20250708_190148,question_mark,92,What architecture type came before Norman in England?,Anglo-Saxon,romanesque,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:00.819802
minimal_20250708_190148,question_mark,93,What place had the Norman Arab architectural style?,Sicily,england,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:01.071715
minimal_20250708_190148,question_mark,94,When did the church reform begin?,early 11th century,1517,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:01.230830
minimal_20250708_190148,question_mark,95,Who used the church to unify themselves?,dukes,native - born christians,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:07:01.491372
minimal_20250708_190148,question_mark,96,When were the French wars of religion,16th century,between 1562 and 1598,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:07:01.765541
minimal_20250708_190148,question_mark,97,What kind of needlework was used in the creation of the Bayeux Tapestry?,embroidery,embroidery,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T19:07:01.996869
minimal_20250708_190148,question_mark,98,What is Norman art's most well known piece?,Bayeux Tapestry,the battle of thermopylae,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:07:02.337180
minimal_20250708_190148,question_mark,99,Who commissioned the Tapestry?,Odo,bishop odo,0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-08T19:07:02.635765
minimal_20250708_190148,question_mark,100,What is the most important type of Norman art preserved in churches?,mosaics,norman architecture,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:02.907331
minimal_20250708_190148,question_mark,101,In what century did important classical music developments occur in Normandy?,11th,1790s,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:03.151629
minimal_20250708_190148,question_mark,102,Who were the two abbots at Fécamp Abbey,William of Volpiano and John of Ravenna,richard ii,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:03.391401
minimal_20250708_190148,question_mark,103,Where did the monks flee to,southern Italy,italy,0.0,0.6666666666666666,0.5,1,SQuAD baseline,2025-07-08T19:07:03.644655
minimal_20250708_190148,question_mark,104,What monastery did the Saint-Evroul monks establish in Italy?,Latin monastery at Sant'Eufemia.,san vitale,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:03.952433
minimal_20250708_190148,question_mark,105,Who patronized the monks in Italy? ,Robert Guiscard,rich and successful businessmen,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:07:04.217118
minimal_20250708_190148,question_mark,106,What tradition were the Saint-Evroul monks known for?,singing,aristotelianism ( philosophy ),0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:07:04.551784
minimal_20250708_190148,question_mark,107,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,Computational complexity theory,computational complexity theory,1.0,1.0,1.0,3,SQuAD baseline,2025-07-08T19:07:04.801112
minimal_20250708_190148,question_mark,108,By what main attribute are computational problems classified utilizing computational complexity theory? ,inherent difficulty,inherent difficulty,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T19:07:05.042825
minimal_20250708_190148,question_mark,109,What is the term for a task that generally lends itself to being solved by a computer,computational problems,algorithm,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:05.294674
minimal_20250708_190148,question_mark,110,What measure of a computational problem broadly defines the inherent difficulty of the solution?,if its solution requires significant resources,turing degree,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:05.525392
minimal_20250708_190148,question_mark,111,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem,mathematical models of computation,resource management,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:05.746992
minimal_20250708_190148,question_mark,112,What are two basic primary resources used to guage complexity,time and storage,water,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:05.963697
minimal_20250708_190148,question_mark,113,What unit is measured to determine circuit complexity?,number of gates in a circuit,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T19:07:06.169471
minimal_20250708_190148,question_mark,114,What two fields of theoretical computer science closely mirror computational complexity theory,analysis of algorithms and computability theory,computability theory,0.0,0.5,0.3333333333333333,2,SQuAD baseline,2025-07-08T19:07:06.402291
minimal_20250708_190148,question_mark,115,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem,analysis of algorithms,empirical algorithmics,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:06.601433
minimal_20250708_190148,question_mark,116,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T19:07:06.833217
minimal_20250708_190148,question_mark,117,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms?,computability theory,optimization,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:07.062634
minimal_20250708_190148,question_mark,118,What is the name given to the input string of a computational problem,problem instance,initial state,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:07.310210
minimal_20250708_190148,question_mark,119,"In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved? ",the problem,a problem,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T19:07:07.493048
minimal_20250708_190148,question_mark,120,Is a problem instance typically characterized as abstract or concrete?,concrete,concrete,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T19:07:07.770430
minimal_20250708_190148,question_mark,121,What is another name for any given measure of input associated with a problem?,instances,data,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:08.016604
minimal_20250708_190148,question_mark,122,What is the general term used to describe the output to any given input in a problem instance?,solution,output,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:08.245321
minimal_20250708_190148,question_mark,123,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany,2000,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T19:07:08.484387
minimal_20250708_190148,question_mark,124,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?,round trip through all sites in Milan,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:07:08.779408
minimal_20250708_190148,question_mark,125,What does computational complexity theory most specifically seek to answer? ,computational problems,computational problem,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T19:07:09.060752
minimal_20250708_190148,question_mark,126,"In a computational problem, what can be described as a string over an alphabet",problem instance,patterns,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:09.300076
minimal_20250708_190148,question_mark,127,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,?,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:09.516327
minimal_20250708_190148,question_mark,128,What is another term for the string of a problem instance?,bitstrings,problem / solution,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T19:07:09.747751
minimal_20250708_190148,question_mark,129,"In the encoding of mathematical objects, what is the way in which integers are commonly expressed",binary notation,binary interpretation of the numbers,0.0,0.28571428571428575,0.5,5,SQuAD baseline,2025-07-08T19:07:10.024770
minimal_20250708_190148,question_mark,130,What is one way in which graphs can be encoded? ,adjacency matrices,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:10.293325
minimal_20250708_190148,question_mark,131,What kind of problems are one of the main topics studied in computational complexity theory,Decision problems,computational problems,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T19:07:10.530201
minimal_20250708_190148,question_mark,132,What are the two simple word responses to a decision problem?,yes or no,yes,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-07-08T19:07:10.740129
minimal_20250708_190148,question_mark,133,What are the two integer responses to a decision problem,1 or 0,yes,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:10.950751
minimal_20250708_190148,question_mark,134,What will the output be for a member of the language of a decision problem?,yes,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T19:07:11.217435
minimal_20250708_190148,question_mark,135,What answer denotes that an algorithm has accepted an input string,yes,is or is not a response,0.0,0.0,0.0,6,SQuAD baseline,2025-07-08T19:07:11.496468
minimal_20250708_190148,question_mark,136,What kind of graph is an example of an input used in a decision problem?,arbitrary graph,decision tree,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:11.668253
minimal_20250708_190148,question_mark,137,What is the term for the set of all connected graphs related to this decision problem?,formal language,dominating set,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:11.883135
minimal_20250708_190148,question_mark,138,What encoding decision needs to be made in order to determine an exact definition of the formal language,how graphs are encoded as binary strings,encoding decision,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T19:07:12.136205
minimal_20250708_190148,question_mark,139,A function problem is an example of what,a computational problem,computational complexity theory,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-08T19:07:12.389458
minimal_20250708_190148,question_mark,140,How many outputs are expected for each input in a function problem,a single output,single,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-07-08T19:07:12.588462
minimal_20250708_190148,question_mark,141,The traveling salesman problem is an example of what type of problem?,A function problem,school bus routing problem,0.0,0.28571428571428575,0.3333333333333333,4,SQuAD baseline,2025-07-08T19:07:12.820917
minimal_20250708_190148,question_mark,142,"In addition to the traveling salesman problem, what is another example of a function problem",the integer factorization problem,traveling purchaser problem,0.0,0.28571428571428575,0.25,3,SQuAD baseline,2025-07-08T19:07:13.047102
minimal_20250708_190148,question_mark,143,Is the output of a functional problem typically characterized by a simple or complex answer?,complex,yes or no,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T19:07:13.280250
minimal_20250708_190148,question_mark,144,How can function problems typically be restated?,decision problems,??,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:13.446882
minimal_20250708_190148,question_mark,145,"If two integers are multiplied and output a value, what is this expression set called?",set of triples,set,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-07-08T19:07:13.645103
minimal_20250708_190148,question_mark,146,What is one variable on which the running time may be contingent?,the instance,architecture,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T19:07:13.901086
minimal_20250708_190148,question_mark,147,In what unit is the size of the input measured,bits,in si units,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T19:07:14.097043
minimal_20250708_190148,question_mark,148,Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable,an increase in the input size,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T19:07:14.354598
minimal_20250708_190148,polite_request,0,What is the capital of France,Paris,paris,1.0,1.0,1.0,1,Missing punctuation - question mark should help,2025-07-08T19:07:14.560716
minimal_20250708_190148,polite_request,1,Who wrote Hamlet,William Shakespeare,william shakespeare,1.0,1.0,1.0,2,Statement form - question mark should improve,2025-07-08T19:07:14.847890
minimal_20250708_190148,polite_request,2,When did World War II end,1945,"december 31, 1946",0.0,0.0,0.0,3,Missing question mark,2025-07-08T19:07:15.077301
minimal_20250708_190148,polite_request,3,Tell me the largest planet,Jupiter,jupiter,1.0,1.0,1.0,1,Command form - politeness might help,2025-07-08T19:07:15.341364
minimal_20250708_190148,polite_request,4,Give me the chemical symbol for gold,Au,Au,1.0,1.0,1.0,1,Imperative form - polite request better,2025-07-08T19:07:15.573671
minimal_20250708_190148,polite_request,5,What is the speed of light,299792458 meters per second,speed of light,0.0,0.0,0.0,3,Could be vague - precision request should help,2025-07-08T19:07:15.867987
minimal_20250708_190148,polite_request,6,Population of Tokyo,37 million,"2,423,925",0.0,0.0,0.0,1,Incomplete question - precision should help,2025-07-08T19:07:16.143332
minimal_20250708_190148,polite_request,7,Photosynthesis,process where plants make food from sunlight,photosynthesis,0.0,0.0,0.0,1,Single word - 'what is' framing should help,2025-07-08T19:07:16.420502
minimal_20250708_190148,polite_request,8,Democracy,government by the people,democracy,0.0,0.0,0.0,1,Single concept - definition framing helps,2025-07-08T19:07:16.692282
minimal_20250708_190148,polite_request,9,What color is the sky?,blue,blue,1.0,1.0,1.0,1,Perfect question - basic should win,2025-07-08T19:07:16.945661
minimal_20250708_190148,polite_request,10,How many days in a week?,seven,seven,1.0,1.0,1.0,1,Simple count - basic should be fine,2025-07-08T19:07:17.222581
minimal_20250708_190148,polite_request,11,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T19:07:17.461042
