experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,timestamp
official_rag_prompt_engineering_20250814_042444,instructional,14,What was the Norman religion?,Catholicism,christianity,0.0,0.0,0.0,1,2025-08-14T04:30:58.085577
official_rag_prompt_engineering_20250814_042444,instructional,15,What part of France were the Normans located?,north,what is now france,0.0,0.0,0.0,4,2025-08-14T04:30:59.328136
official_rag_prompt_engineering_20250814_042444,instructional,16,What was one of the Norman's major exports?,fighting horsemen,"266,827",0.0,0.0,0.0,1,2025-08-14T04:31:00.441040
official_rag_prompt_engineering_20250814_042444,instructional,17,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,byzantine empire,0.0,0.0,0.0,2,2025-08-14T04:31:01.715182
official_rag_prompt_engineering_20250814_042444,instructional,18,When did Herve serve as a Byzantine general?,1050s,during the byzantine war,0.0,0.0,0.0,4,2025-08-14T04:31:02.961459
official_rag_prompt_engineering_20250814_042444,instructional,19,When did Robert Crispin go up against the Turks?,1060s,1998,0.0,0.0,0.0,1,2025-08-14T04:31:04.185376
official_rag_prompt_engineering_20250814_042444,instructional,20,Who ruined Roussel de Bailleul's plans for an independent state?,Alexius Komnenos,,0.0,0.0,0.0,0,2025-08-14T04:31:04.953812
official_rag_prompt_engineering_20250814_042444,instructional,21,What was the name of the Norman castle?,Afranji,`` norman castle '',0.0,0.0,0.0,4,2025-08-14T04:31:06.046798
official_rag_prompt_engineering_20250814_042444,instructional,22,Who was the leader when the Franks entered the Euphrates valley?,Oursel,2018,0.0,0.0,0.0,1,2025-08-14T04:31:06.900152
official_rag_prompt_engineering_20250814_042444,instructional,23,Who did the Normans team up with in Anatolia?,Turkish forces,turkey,0.0,0.0,0.0,1,2025-08-14T04:31:08.098207
official_rag_prompt_engineering_20250814_042444,instructional,24,What were the origins of the Raouliii family?,Norman mercenary,"normandy, france",0.0,0.0,0.0,2,2025-08-14T04:31:09.408789
official_rag_prompt_engineering_20250814_042444,instructional,25,What was the name of the count of Apulia ,Robert Guiscard,giovanni branca,0.0,0.0,0.0,2,2025-08-14T04:31:10.998507
official_rag_prompt_engineering_20250814_042444,instructional,26,When did Dyrrachium  fall to the Normans?,1082,2009,0.0,0.0,0.0,1,2025-08-14T04:31:13.038715
official_rag_prompt_engineering_20250814_042444,instructional,27,How many men were in Robert's army?,"30,000",about a million men,0.0,0.0,0.0,4,2025-08-14T04:31:14.358997
official_rag_prompt_engineering_20250814_042444,instructional,28,Where did the Normans and Byzantines sign the peace treaty?,Deabolis,constantinople,0.0,0.0,0.0,1,2025-08-14T04:31:15.552101
official_rag_prompt_engineering_20250814_042444,instructional,29,Who was Robert's son?,Bohemond,robert's son,0.0,0.0,0.0,2,2025-08-14T04:31:16.767486
official_rag_prompt_engineering_20250814_042444,instructional,30,What river was Petrela located by?,Deabolis,river sita,0.0,0.0,0.0,2,2025-08-14T04:31:17.650644
official_rag_prompt_engineering_20250814_042444,instructional,31,When did the Normans attack Dyrrachium?,1185,when,0.0,0.0,0.0,1,2025-08-14T04:31:18.992975
official_rag_prompt_engineering_20250814_042444,instructional,32,What was the naval base called?,Dyrrachium,commander,0.0,0.0,0.0,1,2025-08-14T04:31:20.736068
official_rag_prompt_engineering_20250814_042444,instructional,33,Where was Dyrrachium located?,the Adriatic,north america,0.0,0.0,0.0,2,2025-08-14T04:31:22.374314
official_rag_prompt_engineering_20250814_042444,instructional,34,Who did Emma Marry?,King Ethelred II,theo,0.0,0.0,0.0,1,2025-08-14T04:31:24.049326
official_rag_prompt_engineering_20250814_042444,instructional,35,Who was Emma's brother?,Duke Richard II,emma's brother,0.0,0.0,0.0,2,2025-08-14T04:31:25.489080
official_rag_prompt_engineering_20250814_042444,instructional,36,To where did Ethelred flee?,Normandy,to return to britain,0.0,0.0,0.0,4,2025-08-14T04:31:26.733660
official_rag_prompt_engineering_20250814_042444,instructional,37,Who kicked Ethelred out?,Sweyn Forkbeard,who kicked ethelred out?,0.0,0.0,0.0,4,2025-08-14T04:31:28.149474
official_rag_prompt_engineering_20250814_042444,instructional,38,Who was Edward the Confessor's half-brother?,Harthacnut,,0.0,0.0,0.0,0,2025-08-14T04:31:28.928404
official_rag_prompt_engineering_20250814_042444,instructional,39,When did Edward return?,1041,2 august 1274,0.0,0.0,0.0,3,2025-08-14T04:31:29.982082
official_rag_prompt_engineering_20250814_042444,instructional,40,Who did Edward make archbishop of Canterbury?,Robert of Jumièges,who,0.0,0.0,0.0,1,2025-08-14T04:31:31.657016
official_rag_prompt_engineering_20250814_042444,instructional,41,Where did Harold II die?,Battle of Hastings,at the battle of hastings,0.0,0.7499999999999999,1.0,5,2025-08-14T04:31:33.026075
official_rag_prompt_engineering_20250814_042444,instructional,42,Who killed Harold II? ,William II,who killed harold ii,0.0,0.3333333333333333,0.5,4,2025-08-14T04:31:34.353274
official_rag_prompt_engineering_20250814_042444,instructional,43,When was the Battle of Hastings?,1066,14 october 1066,0.0,0.5,1.0,3,2025-08-14T04:31:35.740105
official_rag_prompt_engineering_20250814_042444,instructional,44,Who was the ruling class ahead of the Normans?,Anglo-Saxons,the aristots,0.0,0.0,0.0,2,2025-08-14T04:31:36.852451
official_rag_prompt_engineering_20250814_042444,instructional,45,What was the Anglo-Norman language's final form?,Modern English,,0.0,0.0,0.0,0,2025-08-14T04:31:37.916801
official_rag_prompt_engineering_20250814_042444,instructional,46,In what year did the Norman's invade at Bannow Bay?,1169,1169,1.0,1.0,1.0,1,2025-08-14T04:31:39.068143
official_rag_prompt_engineering_20250814_042444,instructional,47,What country did the Normans invade in 1169?,Ireland,england,0.0,0.0,0.0,1,2025-08-14T04:31:39.884831
official_rag_prompt_engineering_20250814_042444,instructional,48,What culture did the Normans combine with in Ireland?,Irish,irish,1.0,1.0,1.0,1,2025-08-14T04:31:41.087983
official_rag_prompt_engineering_20250814_042444,instructional,49,Who was Margaret's brother?,Edgar,patrick,0.0,0.0,0.0,1,2025-08-14T04:31:42.001960
official_rag_prompt_engineering_20250814_042444,instructional,50,Who was Margaret's husband?,King Malcolm III of Scotland,hans schroeder,0.0,0.0,0.0,2,2025-08-14T04:31:43.115953
official_rag_prompt_engineering_20250814_042444,instructional,51,When was Scotland invaded by William?,1072,1097,0.0,0.0,0.0,1,2025-08-14T04:31:44.143740
official_rag_prompt_engineering_20250814_042444,instructional,52,Who was the hostage?,Duncan,who was the hostage,0.0,0.0,0.0,4,2025-08-14T04:31:45.204178
official_rag_prompt_engineering_20250814_042444,instructional,53,Who did Alexander I marry?,Sybilla of Normandy,maria maria,0.0,0.0,0.0,2,2025-08-14T04:31:46.224885
official_rag_prompt_engineering_20250814_042444,instructional,54,"What culture's arrival in Scotland is know as the ""Davidian Revolution""?",Norman,gaelic,0.0,0.0,0.0,1,2025-08-14T04:31:47.423833
official_rag_prompt_engineering_20250814_042444,instructional,55,Where was Ralph earl of?,Hereford,the earl of essex,0.0,0.0,0.0,4,2025-08-14T04:31:49.335960
official_rag_prompt_engineering_20250814_042444,instructional,56,Who was Ralph in charge of being at war with?,the Welsh,in war with mexico,0.0,0.0,0.0,4,2025-08-14T04:31:50.763957
official_rag_prompt_engineering_20250814_042444,instructional,57,Who made Ralph earl?,Edward the Confessor,ralph earl,0.0,0.0,0.0,2,2025-08-14T04:31:51.932792
official_rag_prompt_engineering_20250814_042444,instructional,58,What country was under the control of Norman barons?,Wales,wales,1.0,1.0,1.0,1,2025-08-14T04:31:52.907285
official_rag_prompt_engineering_20250814_042444,instructional,59,What year did Roger de Tosny fail to accomplish what he set out to do?,1018,1982,0.0,0.0,0.0,1,2025-08-14T04:31:53.675410
official_rag_prompt_engineering_20250814_042444,instructional,60,Who was in charge of the papal army in the War of Barbastro?,William of Montreuil,pope alexander iii,0.0,0.0,0.0,3,2025-08-14T04:31:54.762861
official_rag_prompt_engineering_20250814_042444,instructional,61,When did the Siege of Antioch take place?,1097,1097 and 1098,0.0,0.5,1.0,3,2025-08-14T04:31:55.944293
official_rag_prompt_engineering_20250814_042444,instructional,62,What was the name of Bohemond's nephew?,Tancred,jean - françois rameau,0.0,0.0,0.0,4,2025-08-14T04:31:57.544622
official_rag_prompt_engineering_20250814_042444,instructional,63,What major conquest did Tancred play a roll in?,Jerusalem,british invasion of belgium,0.0,0.0,0.0,4,2025-08-14T04:31:58.880994
official_rag_prompt_engineering_20250814_042444,instructional,64,How long did Western Europe control Cyprus?,380 years,1878 -- 79,0.0,0.0,0.0,3,2025-08-14T04:31:59.936102
official_rag_prompt_engineering_20250814_042444,instructional,65,What ruined Richard's plans to reach Acre?,a storm,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:32:01.012678
official_rag_prompt_engineering_20250814_042444,instructional,66,Who was Richard's fiancee?,Berengaria,,0.0,0.0,0.0,0,2025-08-14T04:32:01.903182
official_rag_prompt_engineering_20250814_042444,instructional,67,What year did the storm hit Richard's fleet?,1191,1980,0.0,0.0,0.0,1,2025-08-14T04:32:02.757925
official_rag_prompt_engineering_20250814_042444,instructional,68,Who ruled Cyprus in 1191?,Isaac Komnenos,king richard i of england,0.0,0.0,0.0,5,2025-08-14T04:32:04.227143
official_rag_prompt_engineering_20250814_042444,instructional,69,Who was Guy's Rival?,Conrad of Montferrat,the other guy,0.0,0.0,0.0,3,2025-08-14T04:32:05.538737
official_rag_prompt_engineering_20250814_042444,instructional,70,What were Isaac's chains made out of?,silver,,0.0,0.0,0.0,0,2025-08-14T04:32:06.495254
official_rag_prompt_engineering_20250814_042444,instructional,71,Who led Richard's troops when Cyprus was conquered?,Guy de Lusignan,who led the way,0.0,0.0,0.0,4,2025-08-14T04:32:07.833783
official_rag_prompt_engineering_20250814_042444,instructional,72,What continent are the Canarian Islands off the coast of?,Africa,western hemisphere,0.0,0.0,0.0,2,2025-08-14T04:32:09.059186
official_rag_prompt_engineering_20250814_042444,instructional,73,Who became the King of the Canary Islands?,Bethencourt,alexander iii,0.0,0.0,0.0,2,2025-08-14T04:32:10.153492
official_rag_prompt_engineering_20250814_042444,instructional,74,Who bought the rights?,Enrique Pérez de Guzmán,who bought the rights,0.0,0.0,0.0,4,2025-08-14T04:32:11.135694
official_rag_prompt_engineering_20250814_042444,instructional,75,Who sold the rights?,Maciot de Bethencourt,who owns the rights,0.0,0.0,0.0,4,2025-08-14T04:32:12.338424
official_rag_prompt_engineering_20250814_042444,instructional,76,Where are Jersey and Guernsey,Channel Islands,channel islands,1.0,1.0,1.0,2,2025-08-14T04:32:13.305849
official_rag_prompt_engineering_20250814_042444,instructional,77,How many customaries does Norman customary law have?,two,,0.0,0.0,0.0,0,2025-08-14T04:32:14.134685
official_rag_prompt_engineering_20250814_042444,instructional,78,What is the Norman architecture idiom?,Romanesque,norman transitional architecture,0.0,0.0,0.0,3,2025-08-14T04:32:15.403732
official_rag_prompt_engineering_20250814_042444,instructional,79,What kind of arches does Norman architecture have?,rounded,grand archways,0.0,0.0,0.0,2,2025-08-14T04:32:16.277303
official_rag_prompt_engineering_20250814_042444,instructional,80,What architecture type came after Norman in England?,Early Gothic,romanesque architecture,0.0,0.0,0.0,2,2025-08-14T04:32:17.654778
official_rag_prompt_engineering_20250814_042444,instructional,81,What architecture type came before Norman in England?,Anglo-Saxon,romanesque architecture,0.0,0.0,0.0,2,2025-08-14T04:32:18.796223
official_rag_prompt_engineering_20250814_042444,instructional,82,What place had the Norman Arab architectural style?,Sicily,abbasid samarra,0.0,0.0,0.0,2,2025-08-14T04:32:20.378855
official_rag_prompt_engineering_20250814_042444,instructional,83,When did the church reform begin?,early 11th century,1876,0.0,0.0,0.0,1,2025-08-14T04:32:22.139775
official_rag_prompt_engineering_20250814_042444,instructional,84,Who used the church to unify themselves?,dukes,pope alexander iii,0.0,0.0,0.0,3,2025-08-14T04:32:23.402158
official_rag_prompt_engineering_20250814_042444,instructional,85,When were the French wars of religion?,16th century,between 1562 and 1598,0.0,0.0,0.0,4,2025-08-14T04:32:24.637603
official_rag_prompt_engineering_20250814_042444,instructional,86,What kind of needlework was used in the creation of the Bayeux Tapestry?,embroidery,embroidered,0.0,0.0,0.0,1,2025-08-14T04:32:25.882475
official_rag_prompt_engineering_20250814_042444,instructional,87,What is Norman art's most well known piece?,Bayeux Tapestry,,0.0,0.0,0.0,0,2025-08-14T04:32:26.785940
official_rag_prompt_engineering_20250814_042444,instructional,88,Who commissioned the Tapestry?,Odo,queen matilda,0.0,0.0,0.0,2,2025-08-14T04:32:28.544553
official_rag_prompt_engineering_20250814_042444,instructional,89,What is the most important type of Norman art preserved in churches?,mosaics,preservation of norman architecture,0.0,0.0,0.0,4,2025-08-14T04:32:29.821234
official_rag_prompt_engineering_20250814_042444,instructional,90,In what century did important classical music developments occur in Normandy?,11th,the 14th century,0.0,0.0,0.0,3,2025-08-14T04:32:30.962930
official_rag_prompt_engineering_20250814_042444,instructional,91,Who were the two abbots at Fécamp Abbey?,William of Volpiano and John of Ravenna,richard i,0.0,0.0,0.0,2,2025-08-14T04:32:32.174782
official_rag_prompt_engineering_20250814_042444,instructional,92,Where did the monks flee to?,southern Italy,italy,0.0,0.6666666666666666,0.5,1,2025-08-14T04:32:33.694334
official_rag_prompt_engineering_20250814_042444,instructional,93,What monastery did the Saint-Evroul monks establish in Italy?,Latin monastery at Sant'Eufemia.,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:32:35.155382
official_rag_prompt_engineering_20250814_042444,instructional,94,Who patronized the monks in Italy? ,Robert Guiscard,who,0.0,0.0,0.0,1,2025-08-14T04:32:36.654230
official_rag_prompt_engineering_20250814_042444,instructional,95,What tradition were the Saint-Evroul monks known for?,singing,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:32:38.206830
official_rag_prompt_engineering_20250814_042444,instructional,96,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,Computational complexity theory,computational complexity theory,1.0,1.0,1.0,3,2025-08-14T04:32:39.199674
official_rag_prompt_engineering_20250814_042444,instructional,97,By what main attribute are computational problems classified utilizing computational complexity theory? ,inherent difficulty,computational complexity,0.0,0.0,0.0,2,2025-08-14T04:32:40.079163
official_rag_prompt_engineering_20250814_042444,instructional,98,What is the term for a task that generally lends itself to being solved by a computer?,computational problems,algorithm,0.0,0.0,0.0,1,2025-08-14T04:32:40.999526
official_rag_prompt_engineering_20250814_042444,instructional,99,What measure of a computational problem broadly defines the inherent difficulty of the solution?,if its solution requires significant resources,complexity,0.0,0.0,0.0,1,2025-08-14T04:32:41.868196
official_rag_prompt_engineering_20250814_042444,instructional,100,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem?,mathematical models of computation,decision problem,0.0,0.0,0.0,2,2025-08-14T04:32:42.754337
official_rag_prompt_engineering_20250814_042444,instructional,101,What are two basic primary resources used to guage complexity?,time and storage,information,0.0,0.0,0.0,1,2025-08-14T04:32:43.435480
official_rag_prompt_engineering_20250814_042444,instructional,102,What unit is measured to determine circuit complexity?,number of gates in a circuit,Boolean,0.0,0.0,0.0,1,2025-08-14T04:32:44.309891
official_rag_prompt_engineering_20250814_042444,instructional,103,What practical role does defining the complexity of problems play in everyday computing?,determine the practical limits on what computers can and cannot do,computational complexity,0.0,0.0,0.0,2,2025-08-14T04:32:45.349759
official_rag_prompt_engineering_20250814_042444,instructional,104,What two fields of theoretical computer science closely mirror computational complexity theory?,analysis of algorithms and computability theory,computability theory,0.0,0.5,0.3333333333333333,2,2025-08-14T04:32:46.833439
official_rag_prompt_engineering_20250814_042444,instructional,105,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem?,analysis of algorithms,analysis of algorithms,1.0,1.0,1.0,3,2025-08-14T04:32:48.175602
official_rag_prompt_engineering_20250814_042444,instructional,106,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,analysis of algorithms,0.0,0.0,0.0,3,2025-08-14T04:32:49.127091
official_rag_prompt_engineering_20250814_042444,instructional,107,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms?,computability theory,optimization,0.0,0.0,0.0,1,2025-08-14T04:32:50.031323
official_rag_prompt_engineering_20250814_042444,instructional,108,What is the name given to the input string of a computational problem?,problem instance,problem instance,1.0,1.0,1.0,2,2025-08-14T04:32:51.101774
official_rag_prompt_engineering_20250814_042444,instructional,109,"In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved? ",the problem,search problem,0.0,0.5,0.5,2,2025-08-14T04:32:51.947153
official_rag_prompt_engineering_20250814_042444,instructional,110,Is a problem instance typically characterized as abstract or concrete?,concrete,abstracted from reality,0.0,0.0,0.0,3,2025-08-14T04:32:52.862533
official_rag_prompt_engineering_20250814_042444,instructional,111,What is another name for any given measure of input associated with a problem?,instances,data visuali zation,0.0,0.0,0.0,3,2025-08-14T04:32:54.113233
official_rag_prompt_engineering_20250814_042444,instructional,112,What is the general term used to describe the output to any given input in a problem instance?,solution,output,0.0,0.0,0.0,1,2025-08-14T04:32:55.162400
official_rag_prompt_engineering_20250814_042444,instructional,113,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?,2000,shortest possible route,0.0,0.0,0.0,3,2025-08-14T04:32:56.318695
official_rag_prompt_engineering_20250814_042444,instructional,114,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?,round trip through all sites in Milan,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:32:57.511779
official_rag_prompt_engineering_20250814_042444,instructional,115,What does computational complexity theory most specifically seek to answer? ,computational problems,computational problems,1.0,1.0,1.0,2,2025-08-14T04:32:58.403831
official_rag_prompt_engineering_20250814_042444,instructional,116,"In a computational problem, what can be described as a string over an alphabet?",problem instance,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:32:59.653619
official_rag_prompt_engineering_20250814_042444,instructional,117,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,alphonse,0.0,0.0,0.0,1,2025-08-14T04:33:00.673432
official_rag_prompt_engineering_20250814_042444,instructional,118,What is another term for the string of a problem instance?,bitstrings,aegilops,0.0,0.0,0.0,1,2025-08-14T04:33:01.665807
official_rag_prompt_engineering_20250814_042444,instructional,119,"In the encoding of mathematical objects, what is the way in which integers are commonly expressed?",binary notation,factorials n!,0.0,0.0,0.0,2,2025-08-14T04:33:02.858447
official_rag_prompt_engineering_20250814_042444,instructional,120,What is one way in which graphs can be encoded? ,adjacency matrices,data - generating process,0.0,0.0,0.0,4,2025-08-14T04:33:03.849237
official_rag_prompt_engineering_20250814_042444,instructional,121,What kind of problems are one of the main topics studied in computational complexity theory?,Decision problems,computational problems,0.0,0.5,0.5,2,2025-08-14T04:33:04.634399
official_rag_prompt_engineering_20250814_042444,instructional,122,What are the two simple word responses to a decision problem?,yes or no,,0.0,0.0,0.0,0,2025-08-14T04:33:05.372915
official_rag_prompt_engineering_20250814_042444,instructional,123,What are the two integer responses to a decision problem?,1 or 0,yes,0.0,0.0,0.0,1,2025-08-14T04:33:06.295295
official_rag_prompt_engineering_20250814_042444,instructional,124,What will the output be for a member of the language of a decision problem?,yes,yes,1.0,1.0,1.0,1,2025-08-14T04:33:07.075392
official_rag_prompt_engineering_20250814_042444,instructional,125,What answer denotes that an algorithm has accepted an input string?,yes,receiving input,0.0,0.0,0.0,2,2025-08-14T04:33:08.137591
official_rag_prompt_engineering_20250814_042444,instructional,126,What kind of graph is an example of an input used in a decision problem?,arbitrary graph,decision tree,0.0,0.0,0.0,2,2025-08-14T04:33:09.033404
official_rag_prompt_engineering_20250814_042444,instructional,127,What is the term for the set of all connected graphs related to this decision problem?,formal language,dominating set,0.0,0.0,0.0,2,2025-08-14T04:33:09.845839
official_rag_prompt_engineering_20250814_042444,instructional,128,What encoding decision needs to be made in order to determine an exact definition of the formal language?,how graphs are encoded as binary strings,,0.0,0.0,0.0,0,2025-08-14T04:33:10.711660
official_rag_prompt_engineering_20250814_042444,instructional,129,A function problem is an example of what?,a computational problem,computational complexity theory,0.0,0.3333333333333333,0.3333333333333333,3,2025-08-14T04:33:11.731624
official_rag_prompt_engineering_20250814_042444,instructional,130,How many outputs are expected for each input in a function problem?,a single output,a single output,1.0,1.0,1.0,3,2025-08-14T04:33:12.659977
official_rag_prompt_engineering_20250814_042444,instructional,131,The traveling salesman problem is an example of what type of problem?,A function problem,combinatorial optimization,0.0,0.0,0.0,2,2025-08-14T04:33:13.758756
official_rag_prompt_engineering_20250814_042444,instructional,132,"In addition to the traveling salesman problem, what is another example of a function problem?",the integer factorization problem,traveling purchaser problem,0.0,0.28571428571428575,0.25,3,2025-08-14T04:33:14.848255
official_rag_prompt_engineering_20250814_042444,instructional,133,Is the output of a functional problem typically characterized by a simple or complex answer?,complex,simple,0.0,0.0,0.0,1,2025-08-14T04:33:15.933084
official_rag_prompt_engineering_20250814_042444,instructional,134,How can function problems typically be restated?,decision problems,summation,0.0,0.0,0.0,1,2025-08-14T04:33:17.021678
official_rag_prompt_engineering_20250814_042444,instructional,135,"If two integers are multiplied and output a value, what is this expression set called?",set of triples,set,0.0,0.5,0.3333333333333333,1,2025-08-14T04:33:17.757454
official_rag_prompt_engineering_20250814_042444,instructional,136,What is a commonly used measurement used to determine the complexity of a computational problem?,how much time the best algorithm requires to solve the problem,decision problem,0.0,0.16666666666666669,0.1,2,2025-08-14T04:33:18.535439
official_rag_prompt_engineering_20250814_042444,instructional,137,What is one variable on which the running time may be contingent?,the instance,variable a against variable b,0.0,0.0,0.0,5,2025-08-14T04:33:19.626713
official_rag_prompt_engineering_20250814_042444,instructional,138,How is the time needed to obtain the solution to a problem calculated?,as a function of the size of the instance,problem / solution ratio,0.0,0.0,0.0,4,2025-08-14T04:33:21.018876
official_rag_prompt_engineering_20250814_042444,instructional,139,In what unit is the size of the input measured?,bits,in si units,0.0,0.0,0.0,3,2025-08-14T04:33:22.143864
official_rag_prompt_engineering_20250814_042444,expert_role,0,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,2025-08-14T04:33:23.288484
official_rag_prompt_engineering_20250814_042444,expert_role,1,When were the Normans in Normandy?,10th and 11th centuries,3rd century bc,0.0,0.0,0.0,3,2025-08-14T04:33:24.836723
official_rag_prompt_engineering_20250814_042444,expert_role,2,From which countries did the Norse originate?,"Denmark, Iceland and Norway",iceland,0.0,0.4,0.25,1,2025-08-14T04:33:25.698799
official_rag_prompt_engineering_20250814_042444,expert_role,3,Who was the Norse leader?,Rollo,norse,0.0,0.0,0.0,1,2025-08-14T04:33:27.467681
official_rag_prompt_engineering_20250814_042444,expert_role,4,What century did the Normans first gain their separate identity?,10th century,1876,0.0,0.0,0.0,1,2025-08-14T04:33:28.445637
official_rag_prompt_engineering_20250814_042444,expert_role,5,Who was the duke in the battle of Hastings?,William the Conqueror,duke of normandy,0.0,0.0,0.0,3,2025-08-14T04:33:30.047904
official_rag_prompt_engineering_20250814_042444,expert_role,6,Who ruled the duchy of Normandy,Richard I,who ruled the duchy of normandy,0.0,0.0,0.0,6,2025-08-14T04:33:31.636175
official_rag_prompt_engineering_20250814_042444,expert_role,7,What religion were the Normans,Catholic,normans,0.0,0.0,0.0,1,2025-08-14T04:33:32.550420
official_rag_prompt_engineering_20250814_042444,expert_role,8,What is the original meaning of the word Norman?,Viking,norman,0.0,0.0,0.0,1,2025-08-14T04:33:33.630023
official_rag_prompt_engineering_20250814_042444,expert_role,9,When was the Latin version of the word Norman first recorded?,9th century,2018,0.0,0.0,0.0,1,2025-08-14T04:33:34.424966
official_rag_prompt_engineering_20250814_042444,expert_role,10,When was the Duchy of Normandy founded?,911,973,0.0,0.0,0.0,1,2025-08-14T04:33:35.249516
official_rag_prompt_engineering_20250814_042444,expert_role,11,Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,King Charles III,,0.0,0.0,0.0,0,2025-08-14T04:33:36.191678
official_rag_prompt_engineering_20250814_042444,expert_role,12,What river originally bounded the Duchy,Seine,archimedes,0.0,0.0,0.0,1,2025-08-14T04:33:37.920496
official_rag_prompt_engineering_20250814_042444,expert_role,13,Who upon arriving gave the original viking settlers a common identity?,Rollo,dr. marcel - jérôme rigollot,0.0,0.0,0.0,5,2025-08-14T04:33:39.976920
official_rag_prompt_engineering_20250814_042444,expert_role,14,What was the Norman religion?,Catholicism,islam,0.0,0.0,0.0,1,2025-08-14T04:33:41.096107
official_rag_prompt_engineering_20250814_042444,expert_role,15,What part of France were the Normans located?,north,what is now france,0.0,0.0,0.0,4,2025-08-14T04:33:42.171476
official_rag_prompt_engineering_20250814_042444,expert_role,16,What was one of the Norman's major exports?,fighting horsemen,cloth,0.0,0.0,0.0,1,2025-08-14T04:33:42.877856
official_rag_prompt_engineering_20250814_042444,expert_role,17,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,canada,0.0,0.0,0.0,1,2025-08-14T04:33:44.029701
official_rag_prompt_engineering_20250814_042444,expert_role,18,When did Herve serve as a Byzantine general?,1050s,2004 -- 05,0.0,0.0,0.0,3,2025-08-14T04:33:44.998021
official_rag_prompt_engineering_20250814_042444,expert_role,19,When did Robert Crispin go up against the Turks?,1060s,robert crispin,0.0,0.0,0.0,2,2025-08-14T04:33:46.337942
