experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp
targeted_fix_20250814_055602,retrieval_focused,21,When was the Latin version of the word Norman first recorded?,9th century,in 1024,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:49.097032
targeted_fix_20250814_055602,retrieval_focused,22,When was the Duchy of Normandy founded?,911,1066,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:49.361308
targeted_fix_20250814_055602,retrieval_focused,23,Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,King Charles III,the franks,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:49.654020
targeted_fix_20250814_055602,retrieval_focused,24,What river originally bounded the Duchy,Seine,tennessee river,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:49.901665
targeted_fix_20250814_055602,retrieval_focused,25,Who upon arriving gave the original viking settlers a common identity?,Rollo,the inuit,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:50.121744
targeted_fix_20250814_055602,retrieval_focused,26,What was the Norman religion?,Catholicism,islam,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:50.376391
targeted_fix_20250814_055602,retrieval_focused,27,What part of France were the Normans located?,north,normandy,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:50.620399
targeted_fix_20250814_055602,retrieval_focused,28,What was one of the Norman's major exports?,fighting horsemen,foodstuffs,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:50.833431
targeted_fix_20250814_055602,retrieval_focused,29,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,byzantine empire,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:51.109035
targeted_fix_20250814_055602,retrieval_focused,30,When did Herve serve as a Byzantine general?,1050s,1984 -- 86,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:01:51.368598
targeted_fix_20250814_055602,retrieval_focused,31,When did Robert Crispin go up against the Turks?,1060s,1984,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:51.636558
targeted_fix_20250814_055602,retrieval_focused,32,Who ruined Roussel de Bailleul's plans for an independent state?,Alexius Komnenos,factorials,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:51.868496
targeted_fix_20250814_055602,retrieval_focused,33,What was the name of the Norman castle?,Afranji,the château de caen,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:01:52.649605
targeted_fix_20250814_055602,retrieval_focused,34,Who was the leader when the Franks entered the Euphrates valley?,Oursel,,0.0,0.0,0.0,0,SQuAD baseline,2025-08-14T06:01:53.088886
targeted_fix_20250814_055602,retrieval_focused,35,Who did the Normans team up with in Anatolia?,Turkish forces,turkey,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:53.427174
targeted_fix_20250814_055602,retrieval_focused,36,What were the origins of the Raouliii family?,Norman mercenary,byzantine origin,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:53.685025
targeted_fix_20250814_055602,retrieval_focused,37,What was the name of the count of Apulia ,Robert Guiscard,( last ) frederick iii,0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T06:01:53.987329
targeted_fix_20250814_055602,retrieval_focused,38,When did Dyrrachium  fall to the Normans?,1082,true,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:54.336976
targeted_fix_20250814_055602,retrieval_focused,39,How many men were in Robert's army?,"30,000","about 100,000 and 150,000",0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:01:54.625937
targeted_fix_20250814_055602,retrieval_focused,40,Where did the Normans and Byzantines sign the peace treaty?,Deabolis,constantinople,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:54.900268
targeted_fix_20250814_055602,retrieval_focused,41,Who was Robert's son?,Bohemond,robert's son,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:55.147449
targeted_fix_20250814_055602,retrieval_focused,42,What river was Petrela located by?,Deabolis,river sita,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:55.377787
targeted_fix_20250814_055602,retrieval_focused,43,When did the Normans attack Dyrrachium?,1185,2003,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:55.611633
targeted_fix_20250814_055602,retrieval_focused,44,What was the naval base called?,Dyrrachium,naval station guantanamo bay,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:01:55.884446
targeted_fix_20250814_055602,retrieval_focused,45,Where was Dyrrachium located?,the Adriatic,north - western asia,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:01:56.157464
targeted_fix_20250814_055602,retrieval_focused,46,Who did Emma Marry?,King Ethelred II,matt willis,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:56.421530
targeted_fix_20250814_055602,retrieval_focused,47,Who was Emma's brother?,Duke Richard II,bryce gheisar,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:56.679265
targeted_fix_20250814_055602,retrieval_focused,48,To where did Ethelred flee?,Normandy,britain,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:56.973429
targeted_fix_20250814_055602,retrieval_focused,49,Who kicked Ethelred out?,Sweyn Forkbeard,the undertaker,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:57.188354
targeted_fix_20250814_055602,retrieval_focused,50,Who was Edward the Confessor's half-brother?,Harthacnut,,0.0,0.0,0.0,0,SQuAD baseline,2025-08-14T06:01:57.382668
targeted_fix_20250814_055602,retrieval_focused,51,When did Edward return?,1041,25 january 2016,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:01:57.715760
targeted_fix_20250814_055602,retrieval_focused,52,Who did Edward make archbishop of Canterbury?,Robert of Jumièges,who,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:01:58.022615
targeted_fix_20250814_055602,retrieval_focused,53,Where did Harold II die?,Battle of Hastings,at the battle of hastings,0.0,0.7499999999999999,1.0,5,SQuAD baseline,2025-08-14T06:01:58.369489
targeted_fix_20250814_055602,retrieval_focused,54,Who killed Harold II? ,William II,question : who killed harold ii,0.0,0.25,0.5,6,SQuAD baseline,2025-08-14T06:01:58.788180
targeted_fix_20250814_055602,retrieval_focused,55,When was the Battle of Hastings?,1066,14 october 1066,0.0,0.5,1.0,3,SQuAD baseline,2025-08-14T06:01:59.058438
targeted_fix_20250814_055602,retrieval_focused,56,Who was the ruling class ahead of the Normans?,Anglo-Saxons,the trojans,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:01:59.344366
targeted_fix_20250814_055602,retrieval_focused,57,What was the Anglo-Norman language's final form?,Modern English,,0.0,0.0,0.0,0,SQuAD baseline,2025-08-14T06:01:59.548741
targeted_fix_20250814_055602,retrieval_focused,58,In what year did the Norman's invade at Bannow Bay?,1169,1169,1.0,1.0,1.0,1,SQuAD baseline,2025-08-14T06:01:59.825068
targeted_fix_20250814_055602,retrieval_focused,59,What country did the Normans invade in 1169?,Ireland,england,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:00.376647
targeted_fix_20250814_055602,retrieval_focused,60,What culture did the Normans combine with in Ireland?,Irish,irish,1.0,1.0,1.0,1,SQuAD baseline,2025-08-14T06:02:01.033451
targeted_fix_20250814_055602,retrieval_focused,61,Who was Margaret's brother?,Edgar,eamonn's father,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:01.818785
targeted_fix_20250814_055602,retrieval_focused,62,Who was Margaret's husband?,King Malcolm III of Scotland,hans schroeder,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:02.351863
targeted_fix_20250814_055602,retrieval_focused,63,When was Scotland invaded by William?,1072,1612,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:02.606905
targeted_fix_20250814_055602,retrieval_focused,64,Who was the hostage?,Duncan,iran,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:02.963182
targeted_fix_20250814_055602,retrieval_focused,65,Who did Alexander I marry?,Sybilla of Normandy,based on retrieved information,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:03.254081
targeted_fix_20250814_055602,retrieval_focused,66,"What culture's arrival in Scotland is know as the ""Davidian Revolution""?",Norman,flemish,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:03.472444
targeted_fix_20250814_055602,retrieval_focused,67,Where was Ralph earl of?,Hereford,the mississippi river,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:03.711100
targeted_fix_20250814_055602,retrieval_focused,68,Who was Ralph in charge of being at war with?,the Welsh,u.s. army,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:03.967270
targeted_fix_20250814_055602,retrieval_focused,69,Who made Ralph earl?,Edward the Confessor,british colonialists,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:04.220709
targeted_fix_20250814_055602,retrieval_focused,70,What country was under the control of Norman barons?,Wales,england,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:04.426108
targeted_fix_20250814_055602,retrieval_focused,71,What year did Roger de Tosny fail to accomplish what he set out to do?,1018,1993,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:04.618427
targeted_fix_20250814_055602,retrieval_focused,72,Who was in charge of the papal army in the War of Barbastro?,William of Montreuil,pope nicholas ii,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:04.862482
targeted_fix_20250814_055602,retrieval_focused,73,When did the Siege of Antioch take place?,1097,1097 and 1098,0.0,0.5,1.0,3,SQuAD baseline,2025-08-14T06:02:05.122282
targeted_fix_20250814_055602,retrieval_focused,74,What was the name of Bohemond's nephew?,Tancred,bernard,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:05.404130
targeted_fix_20250814_055602,retrieval_focused,75,What major conquest did Tancred play a roll in?,Jerusalem,british invasion of belgium,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:05.699883
targeted_fix_20250814_055602,retrieval_focused,76,How long did Western Europe control Cyprus?,380 years,1878 -- 79,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:05.924614
targeted_fix_20250814_055602,retrieval_focused,77,What ruined Richard's plans to reach Acre?,a storm,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:06.185568
targeted_fix_20250814_055602,retrieval_focused,78,Who was Richard's fiancee?,Berengaria,,0.0,0.0,0.0,0,SQuAD baseline,2025-08-14T06:02:06.380699
targeted_fix_20250814_055602,retrieval_focused,79,What year did the storm hit Richard's fleet?,1191,1192,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:06.584168
targeted_fix_20250814_055602,retrieval_focused,80,Who ruled Cyprus in 1191?,Isaac Komnenos,king richard i of england,0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T06:02:06.859784
targeted_fix_20250814_055602,retrieval_focused,81,Who was Guy's Rival?,Conrad of Montferrat,herman brar,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:07.098151
targeted_fix_20250814_055602,retrieval_focused,82,What were Isaac's chains made out of?,silver,,0.0,0.0,0.0,0,SQuAD baseline,2025-08-14T06:02:07.302851
targeted_fix_20250814_055602,retrieval_focused,83,Who led Richard's troops when Cyprus was conquered?,Guy de Lusignan,king richard,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:07.594699
targeted_fix_20250814_055602,retrieval_focused,84,What continent are the Canarian Islands off the coast of?,Africa,africa,1.0,1.0,1.0,1,SQuAD baseline,2025-08-14T06:02:07.818467
targeted_fix_20250814_055602,retrieval_focused,85,Who became the King of the Canary Islands?,Bethencourt,guadarfia,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:08.101053
targeted_fix_20250814_055602,retrieval_focused,86,Who bought the rights?,Enrique Pérez de Guzmán,who,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:08.576941
targeted_fix_20250814_055602,retrieval_focused,87,Who sold the rights?,Maciot de Bethencourt,who sold the rights?,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:09.295951
targeted_fix_20250814_055602,retrieval_focused,88,Where are Jersey and Guernsey,Channel Islands,"normandy, france",0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:09.846973
targeted_fix_20250814_055602,retrieval_focused,89,How many customaries does Norman customary law have?,two,,0.0,0.0,0.0,0,SQuAD baseline,2025-08-14T06:02:10.082904
targeted_fix_20250814_055602,retrieval_focused,90,What is the Norman architecture idiom?,Romanesque,based on retrieved information,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:10.461972
targeted_fix_20250814_055602,retrieval_focused,91,What kind of arches does Norman architecture have?,rounded,grand archways,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:10.770256
targeted_fix_20250814_055602,retrieval_focused,92,What architecture type came after Norman in England?,Early Gothic,romanesque architecture,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:11.057303
targeted_fix_20250814_055602,retrieval_focused,93,What architecture type came before Norman in England?,Anglo-Saxon,romanesque architecture,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:11.520877
targeted_fix_20250814_055602,retrieval_focused,94,What place had the Norman Arab architectural style?,Sicily,ireland,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:11.828318
targeted_fix_20250814_055602,retrieval_focused,95,When did the church reform begin?,early 11th century,1517,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:12.134404
targeted_fix_20250814_055602,retrieval_focused,96,Who used the church to unify themselves?,dukes,straw man,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:12.502223
targeted_fix_20250814_055602,retrieval_focused,97,When were the French wars of religion?,16th century,between 1562 and 1598,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:12.760500
targeted_fix_20250814_055602,retrieval_focused,98,What kind of needlework was used in the creation of the Bayeux Tapestry?,embroidery,embroidered,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:12.982956
targeted_fix_20250814_055602,retrieval_focused,99,What is Norman art's most well known piece?,Bayeux Tapestry,the battle of thermopylae,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:13.272929
targeted_fix_20250814_055602,retrieval_focused,100,Who commissioned the Tapestry?,Odo,queen matilda,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:13.536249
targeted_fix_20250814_055602,retrieval_focused,101,What is the most important type of Norman art preserved in churches?,mosaics,norman architecture,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:13.741050
targeted_fix_20250814_055602,retrieval_focused,102,In what century did important classical music developments occur in Normandy?,11th,the 14th century,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:13.975465
targeted_fix_20250814_055602,retrieval_focused,103,Who were the two abbots at Fécamp Abbey?,William of Volpiano and John of Ravenna,richard i,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:14.252029
targeted_fix_20250814_055602,retrieval_focused,104,Where did the monks flee to?,southern Italy,london,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:14.486451
targeted_fix_20250814_055602,retrieval_focused,105,What monastery did the Saint-Evroul monks establish in Italy?,Latin monastery at Sant'Eufemia.,based on retrieved information,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:14.788612
targeted_fix_20250814_055602,retrieval_focused,106,Who patronized the monks in Italy? ,Robert Guiscard,,0.0,0.0,0.0,0,SQuAD baseline,2025-08-14T06:02:14.998673
targeted_fix_20250814_055602,retrieval_focused,107,What tradition were the Saint-Evroul monks known for?,singing,evroul monasteries,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:15.359729
targeted_fix_20250814_055602,retrieval_focused,108,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,Computational complexity theory,computational complexity theory,1.0,1.0,1.0,3,SQuAD baseline,2025-08-14T06:02:15.712108
targeted_fix_20250814_055602,retrieval_focused,109,By what main attribute are computational problems classified utilizing computational complexity theory? ,inherent difficulty,computation time,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:15.932112
targeted_fix_20250814_055602,retrieval_focused,110,What is the term for a task that generally lends itself to being solved by a computer?,computational problems,algorithm,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:16.145995
targeted_fix_20250814_055602,retrieval_focused,111,What measure of a computational problem broadly defines the inherent difficulty of the solution?,if its solution requires significant resources,complexity,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:16.565465
targeted_fix_20250814_055602,retrieval_focused,112,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem?,mathematical models of computation,data visuali zation,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:17.220788
targeted_fix_20250814_055602,retrieval_focused,113,What are two basic primary resources used to guage complexity?,time and storage,data,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:17.646293
targeted_fix_20250814_055602,retrieval_focused,114,What unit is measured to determine circuit complexity?,number of gates in a circuit,j,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:17.836066
targeted_fix_20250814_055602,retrieval_focused,115,What two fields of theoretical computer science closely mirror computational complexity theory?,analysis of algorithms and computability theory,computability,0.0,0.2857142857142857,0.16666666666666666,1,SQuAD baseline,2025-08-14T06:02:18.062766
targeted_fix_20250814_055602,retrieval_focused,116,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem?,analysis of algorithms,search,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:18.300417
targeted_fix_20250814_055602,retrieval_focused,117,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,computability,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:18.521523
targeted_fix_20250814_055602,retrieval_focused,118,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms?,computability theory,algorithms,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:18.746197
targeted_fix_20250814_055602,retrieval_focused,119,What is the name given to the input string of a computational problem?,problem instance,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:19.034043
targeted_fix_20250814_055602,retrieval_focused,120,"In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved? ",the problem,search problem,0.0,0.5,0.5,2,SQuAD baseline,2025-08-14T06:02:19.314827
targeted_fix_20250814_055602,retrieval_focused,121,Is a problem instance typically characterized as abstract or concrete?,concrete,concrete,1.0,1.0,1.0,1,SQuAD baseline,2025-08-14T06:02:19.560274
targeted_fix_20250814_055602,retrieval_focused,122,What is another name for any given measure of input associated with a problem?,instances,data visuali zation,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:19.801779
targeted_fix_20250814_055602,retrieval_focused,123,What is the general term used to describe the output to any given input in a problem instance?,solution,output,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:20.015073
targeted_fix_20250814_055602,retrieval_focused,124,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?,2000,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:20.212814
targeted_fix_20250814_055602,retrieval_focused,125,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?,round trip through all sites in Milan,vehicle routing problem,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:20.440947
targeted_fix_20250814_055602,retrieval_focused,126,What does computational complexity theory most specifically seek to answer? ,computational problems,preferences,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:20.688264
targeted_fix_20250814_055602,retrieval_focused,127,"In a computational problem, what can be described as a string over an alphabet?",problem instance,patterns,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:20.902984
targeted_fix_20250814_055602,retrieval_focused,128,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,alphonse,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:21.156131
targeted_fix_20250814_055602,retrieval_focused,129,What is another term for the string of a problem instance?,bitstrings,problem / solution,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:21.371073
targeted_fix_20250814_055602,retrieval_focused,130,"In the encoding of mathematical objects, what is the way in which integers are commonly expressed?",binary notation,binary interpretation of the digits,0.0,0.28571428571428575,0.5,5,SQuAD baseline,2025-08-14T06:02:21.611782
targeted_fix_20250814_055602,retrieval_focused,131,What is one way in which graphs can be encoded? ,adjacency matrices,factorials,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:21.868568
targeted_fix_20250814_055602,retrieval_focused,132,What kind of problems are one of the main topics studied in computational complexity theory?,Decision problems,computational problems,0.0,0.5,0.5,2,SQuAD baseline,2025-08-14T06:02:22.059399
targeted_fix_20250814_055602,retrieval_focused,133,What are the two simple word responses to a decision problem?,yes or no,preferences,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:22.249344
targeted_fix_20250814_055602,retrieval_focused,134,What are the two integer responses to a decision problem?,1 or 0,yes,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:22.487314
targeted_fix_20250814_055602,retrieval_focused,135,What will the output be for a member of the language of a decision problem?,yes,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T06:02:22.730475
targeted_fix_20250814_055602,retrieval_focused,136,What answer denotes that an algorithm has accepted an input string?,yes,receiving input,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:22.938983
targeted_fix_20250814_055602,retrieval_focused,137,What kind of graph is an example of an input used in a decision problem?,arbitrary graph,decision tree,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:23.132270
targeted_fix_20250814_055602,retrieval_focused,138,What is the term for the set of all connected graphs related to this decision problem?,formal language,dominating set,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:23.327306
targeted_fix_20250814_055602,retrieval_focused,139,What encoding decision needs to be made in order to determine an exact definition of the formal language?,how graphs are encoded as binary strings,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:23.674865
targeted_fix_20250814_055602,retrieval_focused,140,A function problem is an example of what?,a computational problem,computational complexity theory,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-08-14T06:02:23.930937
targeted_fix_20250814_055602,retrieval_focused,141,How many outputs are expected for each input in a function problem?,a single output,single,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-08-14T06:02:24.324778
targeted_fix_20250814_055602,retrieval_focused,142,The traveling salesman problem is an example of what type of problem?,A function problem,combinatorial optimization,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:25.039056
targeted_fix_20250814_055602,retrieval_focused,143,"In addition to the traveling salesman problem, what is another example of a function problem?",the integer factorization problem,vehicle routing problem,0.0,0.28571428571428575,0.25,3,SQuAD baseline,2025-08-14T06:02:25.797997
targeted_fix_20250814_055602,retrieval_focused,144,Is the output of a functional problem typically characterized by a simple or complex answer?,complex,simple,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T06:02:26.107755
targeted_fix_20250814_055602,retrieval_focused,145,How can function problems typically be restated?,decision problems,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T06:02:26.407160
targeted_fix_20250814_055602,retrieval_focused,146,"If two integers are multiplied and output a value, what is this expression set called?",set of triples,set,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-08-14T06:02:26.679310
targeted_fix_20250814_055602,retrieval_focused,147,What is one variable on which the running time may be contingent?,the instance,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T06:02:27.013549
targeted_fix_20250814_055602,retrieval_focused,148,How is the time needed to obtain the solution to a problem calculated?,as a function of the size of the instance,problem / solution,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:27.325049
targeted_fix_20250814_055602,retrieval_focused,149,In what unit is the size of the input measured?,bits,in si units,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T06:02:27.753208
