experiment_id,template,template_purpose,question_id,question,formatted_prompt,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,timestamp
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,57,Who made Ralph earl,Who made Ralph earl?,Edward the Confessor,ramsay,0.0,0.0,0.0,1,2025-07-11T08:51:46.180046
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,58,What country was under the control of Norman barons,What country was under the control of Norman barons?,Wales,england,0.0,0.0,0.0,1,2025-07-11T08:51:46.559233
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,59,What year did Roger de Tosny fail to accomplish what he set out to do,What year did Roger de Tosny fail to accomplish what he set out to do?,1018,1982,0.0,0.0,0.0,1,2025-07-11T08:51:46.998494
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,60,Who was in charge of the papal army in the War of Barbastro,Who was in charge of the papal army in the War of Barbastro?,William of Montreuil,pope alexander ii,0.0,0.0,0.0,3,2025-07-11T08:51:47.420276
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,61,When did the Siege of Antioch take place,When did the Siege of Antioch take place?,1097,1097 and 1098,0.0,0.5,1.0,3,2025-07-11T08:51:47.872230
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,62,What was the name of Bohemond's nephew,What was the name of Bohemond's nephew?,Tancred,jean - fréminet,0.0,0.0,0.0,3,2025-07-11T08:51:48.259514
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,63,What major conquest did Tancred play a roll in,What major conquest did Tancred play a roll in?,Jerusalem,british - iroquois victory,0.0,0.0,0.0,4,2025-07-11T08:51:48.774448
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,64,How long did Western Europe control Cyprus,How long did Western Europe control Cyprus?,380 years,1878 -- 79,0.0,0.0,0.0,3,2025-07-11T08:51:49.231124
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,65,What ruined Richard's plans to reach Acre,What ruined Richard's plans to reach Acre?,a storm,2018,0.0,0.0,0.0,1,2025-07-11T08:51:49.571236
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,66,Who was Richard's fiancee,Who was Richard's fiancee?,Berengaria,brittany baker,0.0,0.0,0.0,2,2025-07-11T08:51:49.932838
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,67,What year did the storm hit Richard's fleet,What year did the storm hit Richard's fleet?,1191,1794,0.0,0.0,0.0,1,2025-07-11T08:51:50.293125
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,68,Who ruled Cyprus in 1191,Who ruled Cyprus in 1191?,Isaac Komnenos,king richard i of england,0.0,0.0,0.0,5,2025-07-11T08:51:50.857000
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,69,Who was Guy's Rival,Who was Guy's Rival?,Conrad of Montferrat,ky markham,0.0,0.0,0.0,2,2025-07-11T08:51:51.296903
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,70,What were Isaac's chains made out of,What were Isaac's chains made out of?,silver,,0.0,0.0,0.0,0,2025-07-11T08:51:51.506281
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,71,Who led Richard's troops when Cyprus was conquered,Who led Richard's troops when Cyprus was conquered?,Guy de Lusignan,2018,0.0,0.0,0.0,1,2025-07-11T08:51:51.843558
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,72,What continent are the Canarian Islands off the coast of,What continent are the Canarian Islands off the coast of?,Africa,western hemisphere,0.0,0.0,0.0,2,2025-07-11T08:51:52.116157
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,73,Who became the King of the Canary Islands,Who became the King of the Canary Islands?,Bethencourt,guipuzcoa,0.0,0.0,0.0,1,2025-07-11T08:51:52.647158
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,74,Who bought the rights,Who bought the rights?,Enrique Pérez de Guzmán,united artists,0.0,0.0,0.0,2,2025-07-11T08:51:52.807792
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,75,Who sold the rights,Who sold the rights?,Maciot de Bethencourt,who,0.0,0.0,0.0,1,2025-07-11T08:51:53.191424
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,76,Where are Jersey and Guernsey,Where are Jersey and Guernsey?,Channel Islands,normandy,0.0,0.0,0.0,1,2025-07-11T08:51:53.568330
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,77,How many customaries does Norman customary law have,How many customaries does Norman customary law have?,two,161,0.0,0.0,0.0,1,2025-07-11T08:51:53.925740
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,78,What is the Norman architecture idiom,What is the Norman architecture idiom?,Romanesque,norman transitional style,0.0,0.0,0.0,3,2025-07-11T08:51:54.358857
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,79,What kind of arches does Norman architecture have,What kind of arches does Norman architecture have?,rounded,grand arch,0.0,0.0,0.0,2,2025-07-11T08:51:54.743473
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,80,What architecture type came after Norman in England,What architecture type came after Norman in England?,Early Gothic,processional gateway ( propylon ),0.0,0.0,0.0,5,2025-07-11T08:51:55.173126
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,81,What architecture type came before Norman in England,What architecture type came before Norman in England?,Anglo-Saxon,romanesque,0.0,0.0,0.0,1,2025-07-11T08:51:55.512602
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,82,What place had the Norman Arab architectural style,What place had the Norman Arab architectural style?,Sicily,england,0.0,0.0,0.0,1,2025-07-11T08:51:55.926876
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,83,When did the church reform begin,When did the church reform begin?,early 11th century,1517,0.0,0.0,0.0,1,2025-07-11T08:51:56.377413
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,84,Who used the church to unify themselves,Who used the church to unify themselves?,dukes,native - born christians,0.0,0.0,0.0,4,2025-07-11T08:51:56.885430
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,85,When were the French wars of religion,When were the French wars of religion?,16th century,between 1562 and 1598,0.0,0.0,0.0,4,2025-07-11T08:51:57.368269
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,86,What kind of needlework was used in the creation of the Bayeux Tapestry,What kind of needlework was used in the creation of the Bayeux Tapestry?,embroidery,embroidery,1.0,1.0,1.0,1,2025-07-11T08:51:57.788944
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,87,What is Norman art's most well known piece,What is Norman art's most well known piece?,Bayeux Tapestry,the battle of thermopylae,0.0,0.0,0.0,4,2025-07-11T08:51:58.266800
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,88,Who commissioned the Tapestry,Who commissioned the Tapestry?,Odo,bishop odo,0.0,0.6666666666666666,1.0,2,2025-07-11T08:51:58.813002
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,89,What is the most important type of Norman art preserved in churches,What is the most important type of Norman art preserved in churches?,mosaics,norman architecture,0.0,0.0,0.0,2,2025-07-11T08:51:59.340763
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,90,In what century did important classical music developments occur in Normandy,In what century did important classical music developments occur in Normandy?,11th,1790s,0.0,0.0,0.0,1,2025-07-11T08:51:59.748811
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,91,Who were the two abbots at Fécamp Abbey,Who were the two abbots at Fécamp Abbey?,William of Volpiano and John of Ravenna,richard ii,0.0,0.0,0.0,2,2025-07-11T08:52:00.072575
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,92,Where did the monks flee to,Where did the monks flee to?,southern Italy,italy,0.0,0.6666666666666666,0.5,1,2025-07-11T08:52:00.436534
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,93,What monastery did the Saint-Evroul monks establish in Italy,What monastery did the Saint-Evroul monks establish in Italy?,Latin monastery at Sant'Eufemia.,montepulciano,0.0,0.0,0.0,1,2025-07-11T08:52:00.875138
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,94,Who patronized the monks in Italy?,Who patronized the monks in Italy??,Robert Guiscard,rich and successful businessmen,0.0,0.0,0.0,4,2025-07-11T08:52:01.266936
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,95,What tradition were the Saint-Evroul monks known for,What tradition were the Saint-Evroul monks known for?,singing,aristotelianism,0.0,0.0,0.0,1,2025-07-11T08:52:01.744004
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,96,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,Computational complexity theory,computational complexity theory,1.0,1.0,1.0,3,2025-07-11T08:52:02.217371
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,97,By what main attribute are computational problems classified utilizing computational complexity theory?,By what main attribute are computational problems classified utilizing computational complexity theory??,inherent difficulty,inherent difficulty,1.0,1.0,1.0,2,2025-07-11T08:52:02.361223
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,98,What is the term for a task that generally lends itself to being solved by a computer,What is the term for a task that generally lends itself to being solved by a computer?,computational problems,algorithm,0.0,0.0,0.0,1,2025-07-11T08:52:02.783538
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,99,What measure of a computational problem broadly defines the inherent difficulty of the solution,What measure of a computational problem broadly defines the inherent difficulty of the solution?,if its solution requires significant resources,turing degree,0.0,0.0,0.0,2,2025-07-11T08:52:03.105151
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,100,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem?,mathematical models of computation,resource management,0.0,0.0,0.0,2,2025-07-11T08:52:03.565190
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,101,What are two basic primary resources used to guage complexity,What are two basic primary resources used to guage complexity?,time and storage,water,0.0,0.0,0.0,1,2025-07-11T08:52:03.885790
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,102,What unit is measured to determine circuit complexity,What unit is measured to determine circuit complexity?,number of gates in a circuit,,0.0,0.0,0.0,0,2025-07-11T08:52:04.132684
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,103,What practical role does defining the complexity of problems play in everyday computing,What practical role does defining the complexity of problems play in everyday computing?,determine the practical limits on what computers can and cannot do,improving the efficiency of an algorithm,0.0,0.11764705882352942,0.09090909090909091,6,2025-07-11T08:52:04.595662
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,104,What two fields of theoretical computer science closely mirror computational complexity theory,What two fields of theoretical computer science closely mirror computational complexity theory?,analysis of algorithms and computability theory,computability theory,0.0,0.5,0.3333333333333333,2,2025-07-11T08:52:05.057006
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,105,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem?,analysis of algorithms,empirical algorithmics,0.0,0.0,0.0,2,2025-07-11T08:52:05.440477
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,106,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem??,computational complexity theory,,0.0,0.0,0.0,0,2025-07-11T08:52:05.752986
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,107,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms?,computability theory,optimization,0.0,0.0,0.0,1,2025-07-11T08:52:06.148152
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,108,What is the name given to the input string of a computational problem,What is the name given to the input string of a computational problem?,problem instance,initial state,0.0,0.0,0.0,2,2025-07-11T08:52:06.404379
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,109,"In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved?","In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved??",the problem,a problem,0.0,0.5,0.5,2,2025-07-11T08:52:06.856360
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,110,Is a problem instance typically characterized as abstract or concrete,Is a problem instance typically characterized as abstract or concrete?,concrete,concrete,1.0,1.0,1.0,1,2025-07-11T08:52:07.333828
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,111,What is another name for any given measure of input associated with a problem,What is another name for any given measure of input associated with a problem?,instances,data,0.0,0.0,0.0,1,2025-07-11T08:52:07.735380
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,112,What is the general term used to describe the output to any given input in a problem instance,What is the general term used to describe the output to any given input in a problem instance?,solution,output,0.0,0.0,0.0,1,2025-07-11T08:52:08.122986
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,113,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?,2000,,0.0,0.0,0.0,0,2025-07-11T08:52:08.381099
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,114,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?,round trip through all sites in Milan,the battle of thermopylae,0.0,0.0,0.0,4,2025-07-11T08:52:08.938776
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,115,What does computational complexity theory most specifically seek to answer?,What does computational complexity theory most specifically seek to answer??,computational problems,computational problem,0.0,0.5,0.5,2,2025-07-11T08:52:09.382660
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,116,"In a computational problem, what can be described as a string over an alphabet","In a computational problem, what can be described as a string over an alphabet?",problem instance,patterns,0.0,0.0,0.0,1,2025-07-11T08:52:09.771643
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,117,What is the name of the alphabet is most commonly used in a problem instance,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,anagram,0.0,0.0,0.0,1,2025-07-11T08:52:10.062395
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,118,What is another term for the string of a problem instance,What is another term for the string of a problem instance?,bitstrings,java. util,0.0,0.0,0.0,2,2025-07-11T08:52:10.550073
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,119,"In the encoding of mathematical objects, what is the way in which integers are commonly expressed","In the encoding of mathematical objects, what is the way in which integers are commonly expressed?",binary notation,binary interpretation of the numbers,0.0,0.28571428571428575,0.5,5,2025-07-11T08:52:11.019892
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,120,What is one way in which graphs can be encoded?,What is one way in which graphs can be encoded??,adjacency matrices,factorials n!,0.0,0.0,0.0,2,2025-07-11T08:52:11.320104
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,121,What kind of problems are one of the main topics studied in computational complexity theory,What kind of problems are one of the main topics studied in computational complexity theory?,Decision problems,computational problems,0.0,0.5,0.5,2,2025-07-11T08:52:11.775250
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,122,What are the two simple word responses to a decision problem,What are the two simple word responses to a decision problem?,yes or no,yes,0.0,0.5,0.3333333333333333,1,2025-07-11T08:52:12.056047
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,123,What are the two integer responses to a decision problem,What are the two integer responses to a decision problem?,1 or 0,yes,0.0,0.0,0.0,1,2025-07-11T08:52:12.457549
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,124,What will the output be for a member of the language of a decision problem,What will the output be for a member of the language of a decision problem?,yes,yes,1.0,1.0,1.0,1,2025-07-11T08:52:12.938539
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,125,What answer denotes that an algorithm has accepted an input string,What answer denotes that an algorithm has accepted an input string?,yes,is or is not a response,0.0,0.0,0.0,6,2025-07-11T08:52:13.481403
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,126,What kind of graph is an example of an input used in a decision problem,What kind of graph is an example of an input used in a decision problem?,arbitrary graph,decision tree,0.0,0.0,0.0,2,2025-07-11T08:52:13.826378
seven_template_20250711_084747,question_mark,Proven 2.2% improvement,127,What is the term for the set of all connected graphs related to this decision problem,What is the term for the set of all connected graphs related to this decision problem?,formal language,dominating set,0.0,0.0,0.0,2,2025-07-11T08:52:14.097273
