experiment_id,template,template_purpose,question_id,question,formatted_prompt,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,timestamp
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,52,Who was the hostage,Who was the hostage?,Duncan,thomas randolph,0.0,0.0,0.0,2,2025-07-11T07:42:04.260817
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,53,Who did Alexander I marry,Who did Alexander I marry?,Sybilla of Normandy,emma rooke,0.0,0.0,0.0,2,2025-07-11T07:42:04.692245
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,54,"What culture's arrival in Scotland is know as the ""Davidian Revolution""","What culture's arrival in Scotland is know as the ""Davidian Revolution""?",Norman,norman,1.0,1.0,1.0,1,2025-07-11T07:42:05.095607
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,55,Where was Ralph earl of,Where was Ralph earl of?,Hereford,east anglia,0.0,0.0,0.0,2,2025-07-11T07:42:05.444873
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,56,Who was Ralph in charge of being at war with,Who was Ralph in charge of being at war with?,the Welsh,u.s. army,0.0,0.0,0.0,2,2025-07-11T07:42:05.898897
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,57,Who made Ralph earl,Who made Ralph earl?,Edward the Confessor,ramsay,0.0,0.0,0.0,1,2025-07-11T07:42:06.330966
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,58,What country was under the control of Norman barons,What country was under the control of Norman barons?,Wales,england,0.0,0.0,0.0,1,2025-07-11T07:42:06.618542
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,59,What year did Roger de Tosny fail to accomplish what he set out to do,What year did Roger de Tosny fail to accomplish what he set out to do?,1018,1982,0.0,0.0,0.0,1,2025-07-11T07:42:07.102302
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,60,Who was in charge of the papal army in the War of Barbastro,Who was in charge of the papal army in the War of Barbastro?,William of Montreuil,pope alexander ii,0.0,0.0,0.0,3,2025-07-11T07:42:07.453554
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,61,When did the Siege of Antioch take place,When did the Siege of Antioch take place?,1097,1097 and 1098,0.0,0.5,1.0,3,2025-07-11T07:42:07.914072
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,62,What was the name of Bohemond's nephew,What was the name of Bohemond's nephew?,Tancred,jean - fréminet,0.0,0.0,0.0,3,2025-07-11T07:42:08.454728
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,63,What major conquest did Tancred play a roll in,What major conquest did Tancred play a roll in?,Jerusalem,british - iroquois victory,0.0,0.0,0.0,4,2025-07-11T07:42:09.035438
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,64,How long did Western Europe control Cyprus,How long did Western Europe control Cyprus?,380 years,1878 -- 79,0.0,0.0,0.0,3,2025-07-11T07:42:09.423512
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,65,What ruined Richard's plans to reach Acre,What ruined Richard's plans to reach Acre?,a storm,2018,0.0,0.0,0.0,1,2025-07-11T07:42:09.736918
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,66,Who was Richard's fiancee,Who was Richard's fiancee?,Berengaria,brittany baker,0.0,0.0,0.0,2,2025-07-11T07:42:10.039583
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,67,What year did the storm hit Richard's fleet,What year did the storm hit Richard's fleet?,1191,1794,0.0,0.0,0.0,1,2025-07-11T07:42:10.409930
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,68,Who ruled Cyprus in 1191,Who ruled Cyprus in 1191?,Isaac Komnenos,king richard i of england,0.0,0.0,0.0,5,2025-07-11T07:42:10.814744
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,69,Who was Guy's Rival,Who was Guy's Rival?,Conrad of Montferrat,ky markham,0.0,0.0,0.0,2,2025-07-11T07:42:11.187486
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,70,What were Isaac's chains made out of,What were Isaac's chains made out of?,silver,,0.0,0.0,0.0,0,2025-07-11T07:42:11.522933
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,71,Who led Richard's troops when Cyprus was conquered,Who led Richard's troops when Cyprus was conquered?,Guy de Lusignan,2018,0.0,0.0,0.0,1,2025-07-11T07:42:11.788879
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,72,What continent are the Canarian Islands off the coast of,What continent are the Canarian Islands off the coast of?,Africa,western hemisphere,0.0,0.0,0.0,2,2025-07-11T07:42:12.190854
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,73,Who became the King of the Canary Islands,Who became the King of the Canary Islands?,Bethencourt,guipuzcoa,0.0,0.0,0.0,1,2025-07-11T07:42:12.522102
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,74,Who bought the rights,Who bought the rights?,Enrique Pérez de Guzmán,united artists,0.0,0.0,0.0,2,2025-07-11T07:42:13.048131
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,75,Who sold the rights,Who sold the rights?,Maciot de Bethencourt,who,0.0,0.0,0.0,1,2025-07-11T07:42:13.541197
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,76,Where are Jersey and Guernsey,Where are Jersey and Guernsey?,Channel Islands,normandy,0.0,0.0,0.0,1,2025-07-11T07:42:13.989162
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,77,How many customaries does Norman customary law have,How many customaries does Norman customary law have?,two,161,0.0,0.0,0.0,1,2025-07-11T07:42:14.339609
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,78,What is the Norman architecture idiom,What is the Norman architecture idiom?,Romanesque,norman transitional style,0.0,0.0,0.0,3,2025-07-11T07:42:14.646086
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,79,What kind of arches does Norman architecture have,What kind of arches does Norman architecture have?,rounded,grand arch,0.0,0.0,0.0,2,2025-07-11T07:42:15.050302
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,80,What architecture type came after Norman in England,What architecture type came after Norman in England?,Early Gothic,processional gateway ( propylon ),0.0,0.0,0.0,5,2025-07-11T07:42:15.507067
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,81,What architecture type came before Norman in England,What architecture type came before Norman in England?,Anglo-Saxon,romanesque,0.0,0.0,0.0,1,2025-07-11T07:42:15.899326
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,82,What place had the Norman Arab architectural style,What place had the Norman Arab architectural style?,Sicily,england,0.0,0.0,0.0,1,2025-07-11T07:42:16.260375
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,83,When did the church reform begin,When did the church reform begin?,early 11th century,1517,0.0,0.0,0.0,1,2025-07-11T07:42:16.738230
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,84,Who used the church to unify themselves,Who used the church to unify themselves?,dukes,native - born christians,0.0,0.0,0.0,4,2025-07-11T07:42:17.252309
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,85,When were the French wars of religion,When were the French wars of religion?,16th century,between 1562 and 1598,0.0,0.0,0.0,4,2025-07-11T07:42:17.758724
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,86,What kind of needlework was used in the creation of the Bayeux Tapestry,What kind of needlework was used in the creation of the Bayeux Tapestry?,embroidery,embroidery,1.0,1.0,1.0,1,2025-07-11T07:42:18.133567
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,87,What is Norman art's most well known piece,What is Norman art's most well known piece?,Bayeux Tapestry,the battle of thermopylae,0.0,0.0,0.0,4,2025-07-11T07:42:18.467220
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,88,Who commissioned the Tapestry,Who commissioned the Tapestry?,Odo,bishop odo,0.0,0.6666666666666666,1.0,2,2025-07-11T07:42:19.097047
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,89,What is the most important type of Norman art preserved in churches,What is the most important type of Norman art preserved in churches?,mosaics,norman architecture,0.0,0.0,0.0,2,2025-07-11T07:42:19.615055
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,90,In what century did important classical music developments occur in Normandy,In what century did important classical music developments occur in Normandy?,11th,1790s,0.0,0.0,0.0,1,2025-07-11T07:42:20.046420
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,91,Who were the two abbots at Fécamp Abbey,Who were the two abbots at Fécamp Abbey?,William of Volpiano and John of Ravenna,richard ii,0.0,0.0,0.0,2,2025-07-11T07:42:20.373925
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,92,Where did the monks flee to,Where did the monks flee to?,southern Italy,italy,0.0,0.6666666666666666,0.5,1,2025-07-11T07:42:20.724977
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,93,What monastery did the Saint-Evroul monks establish in Italy,What monastery did the Saint-Evroul monks establish in Italy?,Latin monastery at Sant'Eufemia.,montepulciano,0.0,0.0,0.0,1,2025-07-11T07:42:21.233079
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,94,Who patronized the monks in Italy?,Who patronized the monks in Italy??,Robert Guiscard,rich and successful businessmen,0.0,0.0,0.0,4,2025-07-11T07:42:21.645586
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,95,What tradition were the Saint-Evroul monks known for,What tradition were the Saint-Evroul monks known for?,singing,aristotelianism,0.0,0.0,0.0,1,2025-07-11T07:42:22.144007
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,96,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,Computational complexity theory,computational complexity theory,1.0,1.0,1.0,3,2025-07-11T07:42:22.531479
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,97,By what main attribute are computational problems classified utilizing computational complexity theory?,By what main attribute are computational problems classified utilizing computational complexity theory??,inherent difficulty,inherent difficulty,1.0,1.0,1.0,2,2025-07-11T07:42:22.829009
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,98,What is the term for a task that generally lends itself to being solved by a computer,What is the term for a task that generally lends itself to being solved by a computer?,computational problems,algorithm,0.0,0.0,0.0,1,2025-07-11T07:42:23.215888
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,99,What measure of a computational problem broadly defines the inherent difficulty of the solution,What measure of a computational problem broadly defines the inherent difficulty of the solution?,if its solution requires significant resources,turing degree,0.0,0.0,0.0,2,2025-07-11T07:42:23.641470
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,100,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem?,mathematical models of computation,resource management,0.0,0.0,0.0,2,2025-07-11T07:42:23.927705
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,101,What are two basic primary resources used to guage complexity,What are two basic primary resources used to guage complexity?,time and storage,water,0.0,0.0,0.0,1,2025-07-11T07:42:24.245104
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,102,What unit is measured to determine circuit complexity,What unit is measured to determine circuit complexity?,number of gates in a circuit,,0.0,0.0,0.0,0,2025-07-11T07:42:24.502533
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,103,What practical role does defining the complexity of problems play in everyday computing,What practical role does defining the complexity of problems play in everyday computing?,determine the practical limits on what computers can and cannot do,improving the efficiency of an algorithm,0.0,0.11764705882352942,0.09090909090909091,6,2025-07-11T07:42:25.025896
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,104,What two fields of theoretical computer science closely mirror computational complexity theory,What two fields of theoretical computer science closely mirror computational complexity theory?,analysis of algorithms and computability theory,computability theory,0.0,0.5,0.3333333333333333,2,2025-07-11T07:42:25.410724
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,105,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem?,analysis of algorithms,empirical algorithmics,0.0,0.0,0.0,2,2025-07-11T07:42:25.739234
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,106,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem??,computational complexity theory,,0.0,0.0,0.0,0,2025-07-11T07:42:26.123273
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,107,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms?,computability theory,optimization,0.0,0.0,0.0,1,2025-07-11T07:42:26.501864
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,108,What is the name given to the input string of a computational problem,What is the name given to the input string of a computational problem?,problem instance,initial state,0.0,0.0,0.0,2,2025-07-11T07:42:26.761487
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,109,"In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved?","In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved??",the problem,a problem,0.0,0.5,0.5,2,2025-07-11T07:42:27.176198
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,110,Is a problem instance typically characterized as abstract or concrete,Is a problem instance typically characterized as abstract or concrete?,concrete,concrete,1.0,1.0,1.0,1,2025-07-11T07:42:27.413759
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,111,What is another name for any given measure of input associated with a problem,What is another name for any given measure of input associated with a problem?,instances,data,0.0,0.0,0.0,1,2025-07-11T07:42:27.557729
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,112,What is the general term used to describe the output to any given input in a problem instance,What is the general term used to describe the output to any given input in a problem instance?,solution,output,0.0,0.0,0.0,1,2025-07-11T07:42:27.822366
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,113,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?,2000,,0.0,0.0,0.0,0,2025-07-11T07:42:28.162156
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,114,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?,round trip through all sites in Milan,the battle of thermopylae,0.0,0.0,0.0,4,2025-07-11T07:42:28.630845
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,115,What does computational complexity theory most specifically seek to answer?,What does computational complexity theory most specifically seek to answer??,computational problems,computational problem,0.0,0.5,0.5,2,2025-07-11T07:42:28.996446
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,116,"In a computational problem, what can be described as a string over an alphabet","In a computational problem, what can be described as a string over an alphabet?",problem instance,patterns,0.0,0.0,0.0,1,2025-07-11T07:42:29.312101
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,117,What is the name of the alphabet is most commonly used in a problem instance,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,anagram,0.0,0.0,0.0,1,2025-07-11T07:42:29.771349
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,118,What is another term for the string of a problem instance,What is another term for the string of a problem instance?,bitstrings,java. util,0.0,0.0,0.0,2,2025-07-11T07:42:30.226844
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,119,"In the encoding of mathematical objects, what is the way in which integers are commonly expressed","In the encoding of mathematical objects, what is the way in which integers are commonly expressed?",binary notation,binary interpretation of the numbers,0.0,0.28571428571428575,0.5,5,2025-07-11T07:42:30.534225
seven_template_20250711_073742,question_mark,Proven winner - 2.2% improvement over basic,120,What is one way in which graphs can be encoded?,What is one way in which graphs can be encoded??,adjacency matrices,factorials n!,0.0,0.0,0.0,2,2025-07-11T07:42:31.007104
